id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
748429010237974034,Cosy private room in lyon,226614226,Imane,,7e Arrondissement,45.74226,4.84122,Private room,60,1,2,2022-12-10,1.82,1,361,2,
754968835734552131,Appartement moderne parfait pour un séjour à Lyon,27300156,Stéphane,,8e Arrondissement,45.73636677294376,4.886639830706104,Entire home/apt,90,1,0,,,1,75,0,6938812796656
743335392118533572,"Fête des Lumières, Superbe logement en hypercentre",47622474,Malik,,2e Arrondissement,45.7637333,4.8352508,Entire home/apt,328,2,0,,,1,53,0,6938613412562
743341676740143256,Appart moderne tout confort/garage/proche métro,18143060,Ugo,,7e Arrondissement,45.74515,4.84812,Entire home/apt,200,2,1,2022-12-11,1,1,0,1,6938713419166
754982115612064589,Appartement Lyon 6 - Proche quai du Rhône,60671474,Léonore,,6e Arrondissement,45.76761790797087,4.843097515404224,Entire home/apt,145,3,0,,,1,42,0,1234567890123
743344594363634958,Appartement Lyon 6 : bienvenue chez moi,3392394,Florent,,6e Arrondissement,45.7735464,4.8449932,Entire home/apt,90,2,1,2022-12-11,1,1,286,1,6938613412463
754990934583643665,Duplex - Centre Lyon - étage dédié pour vous,396076571,Nathalie,,3e Arrondissement,45.75998,4.84148,Private room,137,1,1,2022-11-18,1,1,298,1,
743356641214832158,Chambre dans grand appartement lumineux et calme,45582923,Anaïs,,1er Arrondissement,45.77167,4.82509,Private room,48,3,1,2022-11-14,0.94,2,3,1,
743507454404263273,Chambre privée dans appartement proche Métro,19568533,Vincent,,8e Arrondissement,45.74579207124148,4.866233915090561,Private room,66,2,2,2022-11-04,1.28,1,249,2,
748909254085745513,Chambre cosy place Bellecour,40788379,Guillaume,,2e Arrondissement,45.75888303589425,4.832115210592747,Entire home/apt,50,1,1,2022-12-11,1,1,60,1,6938213424847
748951194201062317,Sublime appartement Croix rousse,117299887,Sophie,,4e Arrondissement,45.774718016509624,4.82959452090793,Entire home/apt,424,2,0,,,1,89,0,6938113446452
748968395599754902,1 ou 2 chambres privées à 5 min à pied du métro D,485629126,Camille,,3e Arrondissement,45.74907,4.8703,Private room,126,1,0,,,1,359,0,
755011197957679493,Appartement Lyon chaleureux,57416336,Alex,,3e Arrondissement,45.745665953872376,4.885855615139008,Entire home/apt,200,3,0,,,1,83,0,Exempt - hotel-type listing
743849761189939850,Superbe appartement lumineux - plein coeur de Lyon,69412723,Maxime,,7e Arrondissement,45.75154,4.84315,Entire home/apt,200,1,0,,,1,0,0,6938713412634
743859841114191360,Authentique appartement canut du vieux Lyon,484708995,Jeremie,,5e Arrondissement,45.76468056902223,4.8273002730163395,Entire home/apt,70,7,0,,,1,75,0,6938512791195
755038764910441574,Petit cocon indépendant dans le Vieux Lyon,11226365,Charlotte,,5e Arrondissement,45.75747574141047,4.824106373874537,Entire home/apt,155,2,3,2022-12-11,2.65,1,347,3,6938513429912
743904880439108735,"Lyon hyper centre - 6 pers, Hôtel de Ville",37577835,Lucas,,1er Arrondissement,45.77079819999999,4.8377148,Entire home/apt,420,2,0,,,1,320,0,6918112864125
743944360868868078,Charmant studio avec sublime vue sur Lyon,95383403,Martin,,1er Arrondissement,45.77037,4.82766,Entire home/apt,115,2,1,2022-11-05,0.73,1,48,1,6938113412701
755085382282240509,Chambre chez l'habitant au calme (LYON 3),132641122,Hassiba,,3e Arrondissement,45.752970450326686,4.895087525639683,Private room,60,1,3,2022-11-18,3,1,365,3,
755108878658104918,Superbe appartement avec loggia,486771062,Thibaud,,3e Arrondissement,45.7528565,4.8559359,Entire home/apt,223,1,0,,,1,297,0,6938313431055
744068699378669611,Logement sur les Quais du Rhône - Lyon,105123219,Chloé,,7e Arrondissement,45.75321,4.83895,Entire home/apt,300,1,1,2022-12-11,1,1,0,1,6938713416493
744106195406833014,Appartement lumineux proche gare Part Dieu,110185772,Solene,,3e Arrondissement,45.75753,4.87047,Entire home/apt,150,4,0,,,1,38,0,6938313420860
748999858244960666,Charmant petit appartement sur les quais du Rhône,9832213,Héloïse,,7e Arrondissement,45.75313,4.83902,Entire home/apt,141,2,0,,,1,337,0,6938713418770
755112825950169334,Appartement terrasse plein cœur de Lyon confluence,41130241,Joanna,,2e Arrondissement,45.74406369822847,4.816941954195499,Entire home/apt,245,1,1,2022-12-09,1,1,38,1,6938213430092
755475841414911508,Lyon 2 : cozy appartment,54762315,Agathe,,2e Arrondissement,45.7502896,4.8306929,Entire home/apt,164,2,1,2022-12-11,1,1,271,1,6938213430686
744259202856421386,Le Cabanon de l'olivier,34802480,Jeanne,,4e Arrondissement,45.7791307,4.8373891,Entire home/apt,60,31,0,,,1,365,0,6938413496849
755533676673284633,Charme Côté Saône,486850469,Bibi,,5e Arrondissement,45.75985,4.82764,Entire home/apt,297,1,4,2022-12-11,4,1,9,4,Exempt - hotel-type listing
744610268614369890,"Lumineux et épuré, balcon vue sur Fourvière",5174638,Emilie,,7e Arrondissement,45.7474991,4.8422864,Entire home/apt,94,2,5,2022-12-11,3.75,1,352,5,6938713413525
749041814339728680,"Appartement Mid-century, vue Monts du Lyonnais.",63253966,Julien,,4e Arrondissement,45.77867835694474,4.81419481691896,Entire home/apt,122,2,0,,,1,1,0,6938413418952
755543268348640767,Appartement spacieux,352872810,Alexandra,,7e Arrondissement,45.74741,4.84281,Entire home/apt,300,2,0,,,1,289,0,6938713450642
744614936804087399,"Appartement familial, proche parc tête d'or",259407928,Kevin,,6e Arrondissement,45.7675,4.84922,Entire home/apt,200,2,1,2022-11-13,0.91,1,186,1,6938613415631
755551540912297438,Calme et proche du métro.,15719632,Anthony,,7e Arrondissement,45.7284447,4.831521899999999,Entire home/apt,63,30,0,,,5,80,0,6938713445395
744666014684044897,Appt avec grande terrasse proche Jean Mace,105047366,Louis,,7e Arrondissement,45.744274,4.8483596,Private room,60,1,0,,,1,325,0,
755572354095234349,Appartement familial proche gare TGV Part Dieu,27259146,Irène,,3e Arrondissement,45.75799599090892,4.854047301829396,Entire home/apt,131,3,0,,,1,12,0,6938313450851
744669699271538452,The lungs of Lyon,484215671,Florence,,2e Arrondissement,45.75728,4.8342,Entire home/apt,129,2,1,2022-11-27,1,1,103,1,6938213414553
744673508935745424,Lyon Presqu'île,361997436,Rosy,,2e Arrondissement,45.7646,4.83445,Private room,63,1,4,2022-12-09,4,1,87,4,
744807829070096319,Cozy loft dans l'hyper centre de lyon,81811163,Perrine,,1er Arrondissement,45.7654075,4.8325163,Entire home/apt,98,2,1,2022-12-11,1,1,361,1,6938113481391
744831208069393479,Lyon 8 Grange Blanche Appartement calme de 50 m²,454130701,Franck,,8e Arrondissement,45.7385905,4.879076299999999,Entire home/apt,80,1,12,2022-12-11,7.06,1,350,12,6938813414387
744892611309118863,Fête des lumières - Bel appartement centre de Lyon,64060489,Jean-Baptiste,,2e Arrondissement,45.7602689,4.8314298,Entire home/apt,500,2,0,,,1,362,0,6938213414454
749257178941017612,Appartement de charme - Lyon 4,45794699,Lauren,,4e Arrondissement,45.77518,4.81173,Entire home/apt,75,2,4,2022-12-11,3.64,1,354,4,6938413419249
749621753604142369,Au coeur de la Fête des Lumières,133956674,Olivier,,1er Arrondissement,45.767655066025185,4.83286689966917,Private room,440,2,0,,,1,44,0,
755583823805521094,GuestReady - Charming 2 Rooms near Universities,486858044,Blandine,,3e Arrondissement,45.74883,4.87045,Entire home/apt,95,2,0,,,1,296,0,6938613411473
755629627305991083,Appartement de type Canut au cœur des pentes.,34727537,Perrine,,1er Arrondissement,45.77353,4.83549,Entire home/apt,70,1,2,2022-12-11,2,1,106,2,6938113431408
744935990996781466,Vieux Lyon chambre de charme sur quai de Saône,484932576,Jean-Yves,,5e Arrondissement,45.76243103981632,4.828779865080208,Private room,75,2,0,,,1,131,0,
755661722752327353,Studio - Saxe Gambetta,486877077,Brian,,3e Arrondissement,45.7543562,4.8503223,Entire home/apt,49,1,4,2022-12-11,4,1,316,4,6938313441349
745256021942490244,Superbe Appartement sur Quai/triangle d’or,30896527,Anne Sophie,,6e Arrondissement,45.76604,4.84085,Entire home/apt,200,30,0,,,1,261,0,"Available with a mobility lease only (""bail mobilité"")"
749739543869498024,Chambre Perrache Confluence,30728267,Nathalie,,2e Arrondissement,45.74745,4.82214,Private room,66,1,1,2022-12-12,1,1,170,1,
755661962339583668,Appartement cosy Lyon centre-50m2 avec terrasse,6869689,Clara,,3e Arrondissement,45.75502643770354,4.851029381106077,Entire home/apt,71,2,5,2022-12-11,4.55,1,15,5,6938313431649
